date,station_id,station_name,ground_no2_mean,valid_readings,total_readings,coverage_percent
2025-04-20,site_294,"Sanathnagar, Hyderabad - TSPCB",21.088043478260868,92,96,95.83333333333334
2025-04-21,site_294,"Sanathnagar, Hyderabad - TSPCB",21.395652173913046,92,96,95.83333333333334
2025-04-22,site_294,"Sanathnagar, Hyderabad - TSPCB",20.907608695652176,92,96,95.83333333333334
2025-04-23,site_294,"Sanathnagar, Hyderabad - TSPCB",21.108152173913044,92,96,95.83333333333334
2025-04-24,site_294,"Sanathnagar, Hyderabad - TSPCB",20.907608695652176,92,96,95.83333333333334
2025-04-25,site_294,"Sanathnagar, Hyderabad - TSPCB",21.20108695652174,92,96,95.83333333333334
2025-04-26,site_294,"Sanathnagar, Hyderabad - TSPCB",21.315217391304348,92,96,95.83333333333334
2025-04-27,site_294,"Sanathnagar, Hyderabad - TSPCB",20.475,92,96,95.83333333333334
2025-04-28,site_294,"Sanathnagar, Hyderabad - TSPCB",21.467391304347824,92,96,95.83333333333334
2025-04-29,site_294,"Sanathnagar, Hyderabad - TSPCB",21.078260869565216,92,96,95.83333333333334
2025-04-30,site_294,"Sanathnagar, Hyderabad - TSPCB",20.919354838709676,93,96,96.875
2025-05-01,site_294,"Sanathnagar, Hyderabad - TSPCB",21.75978260869565,92,96,95.83333333333334
2025-05-02,site_294,"Sanathnagar, Hyderabad - TSPCB",21.508695652173913,92,96,95.83333333333334
2025-05-03,site_294,"Sanathnagar, Hyderabad - TSPCB",21.63586956521739,92,96,95.83333333333334
2025-05-04,site_294,"Sanathnagar, Hyderabad - TSPCB",21.154891304347824,92,96,95.83333333333334
2025-05-05,site_294,"Sanathnagar, Hyderabad - TSPCB",20.92391304347826,92,96,95.83333333333334
2025-05-06,site_294,"Sanathnagar, Hyderabad - TSPCB",21.251075268817203,93,96,96.875
2025-05-07,site_294,"Sanathnagar, Hyderabad - TSPCB",20.857065217391302,92,96,95.83333333333334
2025-05-08,site_294,"Sanathnagar, Hyderabad - TSPCB",20.946195652173913,92,96,95.83333333333334
2025-05-09,site_294,"Sanathnagar, Hyderabad - TSPCB",21.055434782608696,92,96,95.83333333333334
2025-05-10,site_294,"Sanathnagar, Hyderabad - TSPCB",21.369565217391305,92,96,95.83333333333334
2025-05-11,site_294,"Sanathnagar, Hyderabad - TSPCB",21.331521739130434,92,96,95.83333333333334
2025-05-12,site_294,"Sanathnagar, Hyderabad - TSPCB",21.620108695652174,92,96,95.83333333333334
2025-05-13,site_294,"Sanathnagar, Hyderabad - TSPCB",21.05108695652174,92,96,95.83333333333334
2025-05-14,site_294,"Sanathnagar, Hyderabad - TSPCB",21.409239130434784,92,96,95.83333333333334
2025-05-15,site_294,"Sanathnagar, Hyderabad - TSPCB",21.006521739130434,92,96,95.83333333333334
2025-05-16,site_294,"Sanathnagar, Hyderabad - TSPCB",20.807608695652174,92,96,95.83333333333334
2025-05-17,site_294,"Sanathnagar, Hyderabad - TSPCB",21.34836956521739,92,96,95.83333333333334
2025-05-18,site_294,"Sanathnagar, Hyderabad - TSPCB",21.244565217391305,92,96,95.83333333333334
2025-05-19,site_294,"Sanathnagar, Hyderabad - TSPCB",21.122282608695652,92,96,95.83333333333334
2025-05-20,site_294,"Sanathnagar, Hyderabad - TSPCB",21.444565217391304,92,96,95.83333333333334
2025-05-21,site_294,"Sanathnagar, Hyderabad - TSPCB",20.803260869565218,92,96,95.83333333333334
2025-05-22,site_294,"Sanathnagar, Hyderabad - TSPCB",21.059139784946236,93,96,96.875
2025-05-23,site_294,"Sanathnagar, Hyderabad - TSPCB",20.860326086956523,92,96,95.83333333333334
2025-05-24,site_294,"Sanathnagar, Hyderabad - TSPCB",21.25,92,96,95.83333333333334
2025-05-25,site_294,"Sanathnagar, Hyderabad - TSPCB",21.152173913043477,92,96,95.83333333333334
2025-05-26,site_294,"Sanathnagar, Hyderabad - TSPCB",21.129347826086956,92,96,95.83333333333334
2025-05-27,site_294,"Sanathnagar, Hyderabad - TSPCB",21.238709677419354,93,96,96.875
2025-05-28,site_294,"Sanathnagar, Hyderabad - TSPCB",21.082608695652173,92,96,95.83333333333334
2025-05-29,site_294,"Sanathnagar, Hyderabad - TSPCB",21.14021739130435,92,96,95.83333333333334
2025-05-30,site_294,"Sanathnagar, Hyderabad - TSPCB",21.475824175824176,91,96,94.79166666666666
2025-05-31,site_294,"Sanathnagar, Hyderabad - TSPCB",21.153763440860214,93,96,96.875
2025-06-01,site_294,"Sanathnagar, Hyderabad - TSPCB",20.99021739130435,92,96,95.83333333333334
2025-06-02,site_294,"Sanathnagar, Hyderabad - TSPCB",21.22826086956522,92,96,95.83333333333334
2025-06-03,site_294,"Sanathnagar, Hyderabad - TSPCB",21.146195652173912,92,96,95.83333333333334
2025-06-04,site_294,"Sanathnagar, Hyderabad - TSPCB",,65,96,67.70833333333334
2025-06-05,site_294,"Sanathnagar, Hyderabad - TSPCB",,43,96,44.79166666666667
2025-06-06,site_294,"Sanathnagar, Hyderabad - TSPCB",21.066304347826087,92,96,95.83333333333334
2025-06-07,site_294,"Sanathnagar, Hyderabad - TSPCB",20.933152173913044,92,96,95.83333333333334
2025-06-08,site_294,"Sanathnagar, Hyderabad - TSPCB",,35,96,36.45833333333333
2025-06-09,site_294,"Sanathnagar, Hyderabad - TSPCB",,59,96,61.458333333333336
2025-06-10,site_294,"Sanathnagar, Hyderabad - TSPCB",21.4125,92,96,95.83333333333334
2025-06-11,site_294,"Sanathnagar, Hyderabad - TSPCB",21.316666666666666,78,96,81.25
2025-06-12,site_294,"Sanathnagar, Hyderabad - TSPCB",21.11467391304348,92,96,95.83333333333334
2025-06-13,site_294,"Sanathnagar, Hyderabad - TSPCB",21.51086956521739,92,96,95.83333333333334
2025-06-14,site_294,"Sanathnagar, Hyderabad - TSPCB",21.491397849462366,93,96,96.875
2025-06-15,site_294,"Sanathnagar, Hyderabad - TSPCB",21.225268817204302,93,96,96.875
2025-06-16,site_294,"Sanathnagar, Hyderabad - TSPCB",21.036956521739132,92,96,95.83333333333334
2025-06-17,site_294,"Sanathnagar, Hyderabad - TSPCB",,65,96,67.70833333333334
2025-06-18,site_294,"Sanathnagar, Hyderabad - TSPCB",21.273655913978494,93,96,96.875
2025-06-19,site_294,"Sanathnagar, Hyderabad - TSPCB",21.053296703296702,91,96,94.79166666666666
2025-06-20,site_294,"Sanathnagar, Hyderabad - TSPCB",21.17228260869565,92,96,95.83333333333334
2025-06-21,site_294,"Sanathnagar, Hyderabad - TSPCB",20.970967741935482,93,96,96.875
2025-06-22,site_294,"Sanathnagar, Hyderabad - TSPCB",21.084408602150535,93,96,96.875
2025-06-23,site_294,"Sanathnagar, Hyderabad - TSPCB",21.078804347826086,92,96,95.83333333333334
2025-06-24,site_294,"Sanathnagar, Hyderabad - TSPCB",21.288172043010753,93,96,96.875
2025-06-25,site_294,"Sanathnagar, Hyderabad - TSPCB",21.289130434782606,92,96,95.83333333333334
2025-06-26,site_294,"Sanathnagar, Hyderabad - TSPCB",21.3125,92,96,95.83333333333334
2025-06-27,site_294,"Sanathnagar, Hyderabad - TSPCB",21.476086956521737,92,96,95.83333333333334
2025-06-28,site_294,"Sanathnagar, Hyderabad - TSPCB",21.336559139784946,93,96,96.875
2025-06-29,site_294,"Sanathnagar, Hyderabad - TSPCB",21.414130434782606,92,96,95.83333333333334
2025-06-30,site_294,"Sanathnagar, Hyderabad - TSPCB",21.351612903225806,93,96,96.875
2025-07-01,site_294,"Sanathnagar, Hyderabad - TSPCB",20.965760869565216,92,96,95.83333333333334
2025-07-02,site_294,"Sanathnagar, Hyderabad - TSPCB",,48,96,50.0
2025-07-03,site_294,"Sanathnagar, Hyderabad - TSPCB",21.28641304347826,92,96,95.83333333333334
2025-07-04,site_294,"Sanathnagar, Hyderabad - TSPCB",21.32043010752688,93,96,96.875
2025-07-05,site_294,"Sanathnagar, Hyderabad - TSPCB",21.383333333333333,93,96,96.875
2025-07-06,site_294,"Sanathnagar, Hyderabad - TSPCB",21.483333333333334,93,96,96.875
2025-07-07,site_294,"Sanathnagar, Hyderabad - TSPCB",21.30054347826087,92,96,95.83333333333334
2025-07-08,site_294,"Sanathnagar, Hyderabad - TSPCB",21.163978494623656,93,96,96.875
2025-07-09,site_294,"Sanathnagar, Hyderabad - TSPCB",21.15268817204301,93,96,96.875
2025-07-10,site_294,"Sanathnagar, Hyderabad - TSPCB",21.587096774193547,93,96,96.875
2025-07-11,site_294,"Sanathnagar, Hyderabad - TSPCB",21.255978260869565,92,96,95.83333333333334
2025-07-12,site_294,"Sanathnagar, Hyderabad - TSPCB",21.069565217391304,92,96,95.83333333333334
2025-07-13,site_294,"Sanathnagar, Hyderabad - TSPCB",21.24021739130435,92,96,95.83333333333334
2025-07-14,site_294,"Sanathnagar, Hyderabad - TSPCB",21.16521739130435,92,96,95.83333333333334
2025-07-15,site_294,"Sanathnagar, Hyderabad - TSPCB",21.42554347826087,92,96,95.83333333333334
2025-07-16,site_294,"Sanathnagar, Hyderabad - TSPCB",21.231521739130436,92,96,95.83333333333334
2025-07-17,site_294,"Sanathnagar, Hyderabad - TSPCB",21.027173913043477,92,96,95.83333333333334
2025-07-18,site_294,"Sanathnagar, Hyderabad - TSPCB",20.67228260869565,92,96,95.83333333333334
2025-07-19,site_294,"Sanathnagar, Hyderabad - TSPCB",21.3,93,96,96.875
2025-07-20,site_294,"Sanathnagar, Hyderabad - TSPCB",21.148387096774194,93,96,96.875
2025-07-21,site_294,"Sanathnagar, Hyderabad - TSPCB",21.37663043478261,92,96,95.83333333333334
2025-07-22,site_294,"Sanathnagar, Hyderabad - TSPCB",21.791847826086954,92,96,95.83333333333334
2025-07-23,site_294,"Sanathnagar, Hyderabad - TSPCB",21.22119565217391,92,96,95.83333333333334
2025-07-24,site_294,"Sanathnagar, Hyderabad - TSPCB",21.446666666666665,75,96,78.125
2025-07-25,site_294,"Sanathnagar, Hyderabad - TSPCB",,54,96,56.25
2025-07-26,site_294,"Sanathnagar, Hyderabad - TSPCB",21.203225806451613,93,96,96.875
2025-07-27,site_294,"Sanathnagar, Hyderabad - TSPCB",21.58478260869565,92,96,95.83333333333334
2025-07-28,site_294,"Sanathnagar, Hyderabad - TSPCB",,59,96,61.458333333333336
2025-07-29,site_294,"Sanathnagar, Hyderabad - TSPCB",20.762359550561797,89,96,92.70833333333334
2025-07-30,site_294,"Sanathnagar, Hyderabad - TSPCB",21.310752688172045,93,96,96.875
2025-07-31,site_294,"Sanathnagar, Hyderabad - TSPCB",21.546236559139786,93,96,96.875
2025-08-01,site_294,"Sanathnagar, Hyderabad - TSPCB",22.023913043478263,92,96,95.83333333333334
2025-08-02,site_294,"Sanathnagar, Hyderabad - TSPCB",21.669354838709676,93,96,96.875
2025-08-03,site_294,"Sanathnagar, Hyderabad - TSPCB",22.103804347826088,92,96,95.83333333333334
2025-08-04,site_294,"Sanathnagar, Hyderabad - TSPCB",21.877173913043478,92,96,95.83333333333334
2025-08-05,site_294,"Sanathnagar, Hyderabad - TSPCB",21.76195652173913,92,96,95.83333333333334
2025-08-06,site_294,"Sanathnagar, Hyderabad - TSPCB",21.827173913043477,92,96,95.83333333333334
2025-08-07,site_294,"Sanathnagar, Hyderabad - TSPCB",21.969101123595507,89,96,92.70833333333334
2025-08-08,site_294,"Sanathnagar, Hyderabad - TSPCB",21.683870967741935,93,96,96.875
2025-08-09,site_294,"Sanathnagar, Hyderabad - TSPCB",21.793010752688172,93,96,96.875
2025-08-10,site_294,"Sanathnagar, Hyderabad - TSPCB",21.896236559139783,93,96,96.875
2025-08-11,site_294,"Sanathnagar, Hyderabad - TSPCB",21.931318681318682,91,96,94.79166666666666
2025-08-12,site_294,"Sanathnagar, Hyderabad - TSPCB",21.517204301075267,93,96,96.875
2025-08-13,site_294,"Sanathnagar, Hyderabad - TSPCB",22.03586956521739,92,96,95.83333333333334
2025-08-14,site_294,"Sanathnagar, Hyderabad - TSPCB",21.916304347826088,92,96,95.83333333333334
2025-08-15,site_294,"Sanathnagar, Hyderabad - TSPCB",21.961413043478263,92,96,95.83333333333334
2025-08-16,site_294,"Sanathnagar, Hyderabad - TSPCB",22.1527397260274,73,96,76.04166666666666
2025-08-17,site_294,"Sanathnagar, Hyderabad - TSPCB",22.00161290322581,93,96,96.875
2025-08-18,site_294,"Sanathnagar, Hyderabad - TSPCB",21.889130434782608,92,96,95.83333333333334
2025-08-19,site_294,"Sanathnagar, Hyderabad - TSPCB",22.275274725274723,91,96,94.79166666666666
2025-08-20,site_294,"Sanathnagar, Hyderabad - TSPCB",22.08478260869565,92,96,95.83333333333334
2025-08-21,site_294,"Sanathnagar, Hyderabad - TSPCB",21.681460674157304,89,96,92.70833333333334
2025-08-22,site_294,"Sanathnagar, Hyderabad - TSPCB",22.10054347826087,92,96,95.83333333333334
2025-08-23,site_294,"Sanathnagar, Hyderabad - TSPCB",22.20978260869565,92,96,95.83333333333334
2025-08-24,site_294,"Sanathnagar, Hyderabad - TSPCB",21.97388888888889,90,96,93.75
2025-08-25,site_294,"Sanathnagar, Hyderabad - TSPCB",22.044565217391302,92,96,95.83333333333334
2025-08-26,site_294,"Sanathnagar, Hyderabad - TSPCB",21.925274725274726,91,96,94.79166666666666
2025-08-27,site_294,"Sanathnagar, Hyderabad - TSPCB",21.796195652173914,92,96,95.83333333333334
2025-08-28,site_294,"Sanathnagar, Hyderabad - TSPCB",22.516304347826086,92,96,95.83333333333334
2025-08-29,site_294,"Sanathnagar, Hyderabad - TSPCB",21.9989010989011,91,96,94.79166666666666
2025-08-30,site_294,"Sanathnagar, Hyderabad - TSPCB",21.983152173913044,92,96,95.83333333333334
2025-08-31,site_294,"Sanathnagar, Hyderabad - TSPCB",22.13978494623656,93,96,96.875
2025-01-01,site_5598,"Somajiguda, Hyderabad - TSPCB",5.943723404255319,94,96,97.91666666666666
2025-01-02,site_5598,"Somajiguda, Hyderabad - TSPCB",5.9572631578947375,95,96,98.95833333333334
2025-01-03,site_5598,"Somajiguda, Hyderabad - TSPCB",5.947684210526315,95,96,98.95833333333334
2025-01-04,site_5598,"Somajiguda, Hyderabad - TSPCB",13.300744680851064,94,96,97.91666666666666
2025-01-05,site_5598,"Somajiguda, Hyderabad - TSPCB",,69,96,71.875
2025-01-06,site_5598,"Somajiguda, Hyderabad - TSPCB",,52,96,54.166666666666664
2025-01-07,site_5598,"Somajiguda, Hyderabad - TSPCB",25.732,95,96,98.95833333333334
2025-01-08,site_5598,"Somajiguda, Hyderabad - TSPCB",26.114421052631577,95,96,98.95833333333334
2025-01-09,site_5598,"Somajiguda, Hyderabad - TSPCB",,44,96,45.83333333333333
2025-01-10,site_5598,"Somajiguda, Hyderabad - TSPCB",,67,96,69.79166666666666
2025-01-11,site_5598,"Somajiguda, Hyderabad - TSPCB",14.441354166666668,96,96,100.0
2025-01-12,site_5598,"Somajiguda, Hyderabad - TSPCB",13.415684210526315,95,96,98.95833333333334
2025-01-13,site_5598,"Somajiguda, Hyderabad - TSPCB",16.10291666666667,96,96,100.0
2025-01-14,site_5598,"Somajiguda, Hyderabad - TSPCB",14.514791666666667,96,96,100.0
2025-01-15,site_5598,"Somajiguda, Hyderabad - TSPCB",13.127362637362637,91,96,94.79166666666666
2025-01-16,site_5598,"Somajiguda, Hyderabad - TSPCB",14.061875,96,96,100.0
2025-01-17,site_5598,"Somajiguda, Hyderabad - TSPCB",18.108631578947367,95,96,98.95833333333334
2025-01-18,site_5598,"Somajiguda, Hyderabad - TSPCB",17.161935483870966,93,96,96.875
2025-01-19,site_5598,"Somajiguda, Hyderabad - TSPCB",21.49947368421053,95,96,98.95833333333334
2025-01-20,site_5598,"Somajiguda, Hyderabad - TSPCB",24.047027027027028,74,96,77.08333333333334
2025-01-21,site_5598,"Somajiguda, Hyderabad - TSPCB",31.589270833333334,96,96,100.0
2025-01-22,site_5598,"Somajiguda, Hyderabad - TSPCB",22.362631578947365,95,96,98.95833333333334
2025-01-23,site_5598,"Somajiguda, Hyderabad - TSPCB",15.32136842105263,95,96,98.95833333333334
2025-01-24,site_5598,"Somajiguda, Hyderabad - TSPCB",15.929684210526315,95,96,98.95833333333334
2025-01-25,site_5598,"Somajiguda, Hyderabad - TSPCB",20.284526315789474,95,96,98.95833333333334
2025-01-26,site_5598,"Somajiguda, Hyderabad - TSPCB",25.549166666666665,96,96,100.0
2025-01-27,site_5598,"Somajiguda, Hyderabad - TSPCB",30.58340425531915,94,96,97.91666666666666
2025-01-28,site_5598,"Somajiguda, Hyderabad - TSPCB",23.780105263157896,95,96,98.95833333333334
2025-01-29,site_5598,"Somajiguda, Hyderabad - TSPCB",17.489270833333332,96,96,100.0
2025-01-30,site_5598,"Somajiguda, Hyderabad - TSPCB",18.50378947368421,95,96,98.95833333333334
2025-01-31,site_5598,"Somajiguda, Hyderabad - TSPCB",21.284,95,96,98.95833333333334
2025-02-01,site_5598,"Somajiguda, Hyderabad - TSPCB",20.841578947368422,95,96,98.95833333333334
2025-02-02,site_5598,"Somajiguda, Hyderabad - TSPCB",18.67084210526316,95,96,98.95833333333334
2025-02-03,site_5598,"Somajiguda, Hyderabad - TSPCB",22.18631578947368,95,96,98.95833333333334
2025-02-04,site_5598,"Somajiguda, Hyderabad - TSPCB",24.353052631578947,95,96,98.95833333333334
2025-02-05,site_5598,"Somajiguda, Hyderabad - TSPCB",24.127052631578948,95,96,98.95833333333334
2025-02-06,site_5598,"Somajiguda, Hyderabad - TSPCB",18.68063157894737,95,96,98.95833333333334
2025-02-07,site_5598,"Somajiguda, Hyderabad - TSPCB",23.512947368421052,95,96,98.95833333333334
2025-02-08,site_5598,"Somajiguda, Hyderabad - TSPCB",23.97484210526316,95,96,98.95833333333334
2025-02-09,site_5598,"Somajiguda, Hyderabad - TSPCB",18.362708333333334,96,96,100.0
2025-02-10,site_5598,"Somajiguda, Hyderabad - TSPCB",16.922291666666666,96,96,100.0
2025-02-11,site_5598,"Somajiguda, Hyderabad - TSPCB",19.264148936170212,94,96,97.91666666666666
2025-02-12,site_5598,"Somajiguda, Hyderabad - TSPCB",27.10145833333333,96,96,100.0
2025-02-13,site_5598,"Somajiguda, Hyderabad - TSPCB",36.83583333333333,96,96,100.0
2025-02-14,site_5598,"Somajiguda, Hyderabad - TSPCB",29.01833333333333,96,96,100.0
2025-02-15,site_5598,"Somajiguda, Hyderabad - TSPCB",38.037052631578945,95,96,98.95833333333334
2025-02-16,site_5598,"Somajiguda, Hyderabad - TSPCB",34.963229166666665,96,96,100.0
2025-02-17,site_5598,"Somajiguda, Hyderabad - TSPCB",23.084893617021276,94,96,97.91666666666666
2025-02-18,site_5598,"Somajiguda, Hyderabad - TSPCB",24.10063829787234,94,96,97.91666666666666
2025-02-19,site_5598,"Somajiguda, Hyderabad - TSPCB",,49,96,51.041666666666664
2025-02-20,site_5598,"Somajiguda, Hyderabad - TSPCB",,58,96,60.416666666666664
2025-02-21,site_5598,"Somajiguda, Hyderabad - TSPCB",5.963541666666667,96,96,100.0
2025-02-22,site_5598,"Somajiguda, Hyderabad - TSPCB",5.968947368421052,95,96,98.95833333333334
2025-02-23,site_5598,"Somajiguda, Hyderabad - TSPCB",5.960105263157895,95,96,98.95833333333334
2025-02-24,site_5598,"Somajiguda, Hyderabad - TSPCB",11.532765957446808,94,96,97.91666666666666
2025-02-25,site_5598,"Somajiguda, Hyderabad - TSPCB",16.92457446808511,94,96,97.91666666666666
2025-02-26,site_5598,"Somajiguda, Hyderabad - TSPCB",17.024315789473683,95,96,98.95833333333334
2025-02-27,site_5598,"Somajiguda, Hyderabad - TSPCB",16.788404255319147,94,96,97.91666666666666
2025-02-28,site_5598,"Somajiguda, Hyderabad - TSPCB",15.778315789473686,95,96,98.95833333333334
2025-03-01,site_5598,"Somajiguda, Hyderabad - TSPCB",15.764,95,96,98.95833333333334
2025-03-02,site_5598,"Somajiguda, Hyderabad - TSPCB",18.688526315789474,95,96,98.95833333333334
2025-03-03,site_5598,"Somajiguda, Hyderabad - TSPCB",33.6715625,96,96,100.0
2025-03-04,site_5598,"Somajiguda, Hyderabad - TSPCB",36.682,95,96,98.95833333333334
2025-03-05,site_5598,"Somajiguda, Hyderabad - TSPCB",37.56536842105263,95,96,98.95833333333334
2025-03-06,site_5598,"Somajiguda, Hyderabad - TSPCB",35.98833333333334,96,96,100.0
2025-03-07,site_5598,"Somajiguda, Hyderabad - TSPCB",38.103578947368426,95,96,98.95833333333334
2025-03-08,site_5598,"Somajiguda, Hyderabad - TSPCB",37.38704545454545,88,96,91.66666666666666
2025-03-09,site_5598,"Somajiguda, Hyderabad - TSPCB",18.487473684210524,95,96,98.95833333333334
2025-03-10,site_5598,"Somajiguda, Hyderabad - TSPCB",13.395312500000001,96,96,100.0
2025-03-11,site_5598,"Somajiguda, Hyderabad - TSPCB",,63,96,65.625
2025-03-12,site_5598,"Somajiguda, Hyderabad - TSPCB",27.011875,96,96,100.0
2025-03-13,site_5598,"Somajiguda, Hyderabad - TSPCB",25.118736842105264,95,96,98.95833333333334
2025-03-14,site_5598,"Somajiguda, Hyderabad - TSPCB",22.393958333333334,96,96,100.0
2025-03-15,site_5598,"Somajiguda, Hyderabad - TSPCB",17.5868085106383,94,96,97.91666666666666
2025-03-16,site_5598,"Somajiguda, Hyderabad - TSPCB",,49,96,51.041666666666664
2025-03-17,site_5598,"Somajiguda, Hyderabad - TSPCB",,47,96,48.95833333333333
2025-03-18,site_5598,"Somajiguda, Hyderabad - TSPCB",19.34536842105263,95,96,98.95833333333334
2025-03-19,site_5598,"Somajiguda, Hyderabad - TSPCB",16.948421052631577,95,96,98.95833333333334
2025-03-20,site_5598,"Somajiguda, Hyderabad - TSPCB",,71,96,73.95833333333334
2025-03-21,site_5598,"Somajiguda, Hyderabad - TSPCB",5.974166666666666,96,96,100.0
2025-03-22,site_5598,"Somajiguda, Hyderabad - TSPCB",,2,96,2.083333333333333
2025-03-23,site_5598,"Somajiguda, Hyderabad - TSPCB",,0,96,0.0
2025-03-24,site_5598,"Somajiguda, Hyderabad - TSPCB",,54,96,56.25
2025-03-25,site_5598,"Somajiguda, Hyderabad - TSPCB",5.935894736842105,95,96,98.95833333333334
2025-03-26,site_5598,"Somajiguda, Hyderabad - TSPCB",5.943157894736842,95,96,98.95833333333334
2025-03-27,site_5598,"Somajiguda, Hyderabad - TSPCB",5.961157894736841,95,96,98.95833333333334
2025-03-28,site_5598,"Somajiguda, Hyderabad - TSPCB",,60,96,62.5
2025-03-29,site_5598,"Somajiguda, Hyderabad - TSPCB",24.661666666666665,96,96,100.0
2025-03-30,site_5598,"Somajiguda, Hyderabad - TSPCB",19.167894736842104,95,96,98.95833333333334
2025-03-31,site_5598,"Somajiguda, Hyderabad - TSPCB",20.161894736842108,95,96,98.95833333333334
2025-04-01,site_5598,"Somajiguda, Hyderabad - TSPCB",,53,96,55.208333333333336
2025-04-02,site_5598,"Somajiguda, Hyderabad - TSPCB",,54,96,56.25
2025-04-03,site_5598,"Somajiguda, Hyderabad - TSPCB",,58,96,60.416666666666664
2025-04-04,site_5598,"Somajiguda, Hyderabad - TSPCB",,0,96,0.0
2025-04-05,site_5598,"Somajiguda, Hyderabad - TSPCB",,57,96,59.375
2025-04-06,site_5598,"Somajiguda, Hyderabad - TSPCB",5.977157894736843,95,96,98.95833333333334
2025-04-07,site_5598,"Somajiguda, Hyderabad - TSPCB",,53,96,55.208333333333336
2025-04-08,site_5598,"Somajiguda, Hyderabad - TSPCB",,54,96,56.25
