system:index,bare_fraction,builtup_fraction,cropland_fraction,grid_id,latitude,longitude,vegetation_fraction,water_fraction,.geo
000000000000000000ee,0.04924705909505634,0.7285358888864486,0.010801341456922875,HYD_0239,17.530492085029874,78.3899397116661,0.21141571056157224,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ef,0.011666458104287146,0.4748205618670502,0.008848258951050406,HYD_0240,17.53061470817966,78.39935064943121,0.5034301062774296,0.001234614800182343,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f0,0.1470368605612097,0.21419663929361138,0.10946455028030706,HYD_0241,17.530739549439925,78.40876157094604,0.498356499921827,0.03094544994304519,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f1,0.04500528048357846,0.38066423532381144,0.09567037572399593,HYD_0242,17.53086217932918,78.41817476367905,0.44306291127559194,0.03559719719302378,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f2,0.06699351150808103,0.5464381806009511,0.04829916319082185,HYD_0243,17.530985179903716,78.4275867998835,0.33826914470014663,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f3,0.02842761929437414,0.8899425081971608,8.543362310035834E-4,HYD_0244,17.531107425611193,78.43699885456213,0.08077553627746167,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f4,5.696972450111462E-4,0.7479145543496755,0.0019939403575390115,HYD_0245,17.53122744480468,78.44641088866166,0.249521808047774,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f5,0.009614808189752272,0.7357707578317197,0.0036300350492562503,HYD_0246,17.53134855972743,78.45582181874141,0.2509843989292717,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f6,0.029447994356539397,0.29834437394254915,0.21398915606811614,HYD_0247,17.531468608012943,78.4652338641309,0.4582184756327952,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f7,0.008506865016243523,0.17311723444245447,0.1968346063974216,HYD_0248,17.531589007243408,78.4746470409474,0.6141139805256373,0.007427313618243079,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f8,0.08949884932869444,0.6966732160499847,0.04064203810654079,HYD_0249,17.531709399656297,78.48406018023213,0.1731858965147801,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f9,0.010823425354474163,0.10519773830427917,0.1143340866611101,HYD_0250,17.53182978277403,78.49347334644426,0.7696447496801364,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000fa,0.05023551621803779,0.24137601048559168,0.08633298455832802,HYD_0251,17.531948316963167,78.50288539387321,0.6220554887380428,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000fb,0.017199936417861182,0.7570938942161444,0.043322591128504694,HYD_0252,17.532066140909542,78.51229746528965,0.18238357823748635,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000fc,0.006924217786751946,0.4135474182346662,0.03625795912775695,HYD_0253,17.53218428953526,78.52171061161586,0.5432704048508221,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000fd,0.010159090985216319,0.19185002491669892,0.08053695021833264,HYD_0254,17.532301355028313,78.53112415285484,0.7174539338797498,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000fe,0.00277566982852851,0.33846089145225405,0.18776449904146705,HYD_0255,17.532419523677536,78.54053655699042,0.47099893967774975,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ff,0.0,0.0,0.03050980716247292,HYD_0256,17.53253655307694,78.54995009689648,0.9694901928375269,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000100,0.015043827418325698,0.10884857446417237,0.04772546383056032,HYD_0257,17.532652493572186,78.55936324194181,0.8283821342869414,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000101,0.006965899035413569,0.255194177413764,0.06648018467524532,HYD_0258,17.532768424545853,78.56877640617921,0.6713597388755743,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000102,0.002372582106227657,0.18125150263533338,0.28599793222491166,HYD_0259,17.532883257208354,78.57818995960722,0.5299034666122778,4.745164212455314E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000103,0.03108751017436824,0.07260228240808445,0.38248292920574906,HYD_0260,17.532996948335807,78.58760234799777,0.5138272782117963,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000104,0.03092411234965401,0.02241438809390588,0.19657392299442206,HYD_0261,17.53311176766266,78.59701591301355,0.7385062509748814,0.011581325587135228,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000105,0.011971151627391829,0.06621742127288355,0.22560773180451962,HYD_0262,17.53322661861507,78.60642944896207,0.6962036952952059,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000106,4.745171276492E-4,0.004544199316546457,0.2847839663081668,HYD_0263,17.533340305795104,78.61584182482201,0.7101973172476348,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000107,0.0023731994861232006,0.026222830588549708,0.5889130820806868,HYD_0264,17.53345290794798,78.62525539387849,0.3824908878446389,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000108,0.008759011102437259,0.12091379480993228,0.5187362466037431,HYD_0265,17.533565877946305,78.6346700697182,0.351590947483886,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000109,0.01476713577675782,0.1894622291146199,0.3765532102533849,HYD_0266,17.519423805790844,78.23949782918456,0.4192174248552372,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000010a,0.06481219747188262,0.26463559199890063,0.22228267974038776,HYD_0267,17.519553876074724,78.2489072791803,0.44826953078882925,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000010b,0.026174723793162356,0.19997736207902475,0.3842083373824678,HYD_0268,17.51968284342951,78.25831709973302,0.26420427149271375,0.12543530525263052,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000010c,0.005665820499298334,0.08973508108607366,0.2210485622603394,HYD_0269,17.51981396789332,78.26772761155136,0.5462948893278626,0.1372556468264254,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000010d,0.008344303691815954,0.40304358048653605,0.1992304043562973,HYD_0270,17.51994406297343,78.2771378333428,0.38047550681938347,0.008906204645966996,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000010e,0.010254519863943296,0.37484217013045273,0.08727065565255274,HYD_0271,17.520072279005095,78.28654915768148,0.527632654353051,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000010f,0.040977928601648214,0.7634452892699876,0.05407760742228234,HYD_0272,17.520200468309593,78.29595967801367,0.14149917470608217,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000110,0.06312328240621588,0.5345388347977834,0.025545617093575234,HYD_0273,17.520329777388913,78.30536837935404,0.37679226570242397,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000111,0.03272592719986032,0.47502904508400057,0.07967677967912484,HYD_0274,17.520456860571475,78.31477932038385,0.4125682480370139,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000112,0.13242263366745916,0.28658623559884766,0.1162322656571506,HYD_0275,17.52058393292063,78.32419026308537,0.396531247265015,0.0682276178115276,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000113,0.08593202092351136,0.0674955218146814,0.036727820139996384,HYD_0276,17.520711037792065,78.33360120570315,0.39411269392440973,0.4157319431974027,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000114,0.10435541853533588,0.5397282308194974,0.09129344481119704,HYD_0277,17.52083848456488,78.34301324434973,0.24286759490418852,0.02175531092978275,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000115,0.029062925040856072,0.6423496742687993,0.06526690889805578,HYD_0278,17.520965197723022,78.35242305995985,0.2633204917922887,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000116,0.02636586787694956,0.2347313084025168,0.004623807939057005,HYD_0279,17.52109003917496,78.36183399138362,0.734279015781474,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000117,0.028184824037582698,0.3563273399273457,0.061576231759266534,HYD_0280,17.52121489925825,78.37124491849431,0.5539116042758022,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000118,0.02124735371295429,0.6032667103697212,0.06730196168649118,HYD_0281,17.521339756448704,78.38065586319775,0.29859647672961137,0.009587497501220064,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000119,0.007836010124817648,0.7786894035696016,0.043056539168135594,HYD_0282,17.521462741094265,78.39006792094247,0.17041804713744552,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000011a,0.01708222606237506,0.7311395312208517,0.008178259546919062,HYD_0283,17.521584659406024,78.39947884483485,0.24271677284180382,8.832103280500825E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000011b,0.11002122607971192,0.31174604049111043,0.005302052847056818,HYD_0284,17.52170987931402,78.40889088135401,0.5603725992231737,0.012558081358945568,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000011c,0.03491546110920585,0.7421825402587836,0.028212520669757782,HYD_0285,17.52183287565628,78.41830294421256,0.19468947796224884,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000011d,0.022568373298044644,0.8514250309327945,0.007831219204508669,HYD_0286,17.52195478493245,78.42771390925166,0.11817537656465181,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000011e,0.01459490092580457,0.83827016335625,0.001234331621528233,HYD_0287,17.52207809673726,78.43712479116336,0.14590060409641709,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000011f,0.003944895795486361,0.8496249054446038,0.003986961778773136,HYD_0288,17.522198143463786,78.44653687464292,0.1424432369811367,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000120,0.001759703970578763,0.9301267947509736,0.005008789211219957,HYD_0289,17.522318179919104,78.45594891303773,0.0631047120672277,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000121,0.04609369763856921,0.40596389714260056,0.13575955258670097,HYD_0290,17.52243929590004,78.46535983253382,0.3008820922976097,0.1113007603345172,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000122,0.001632364672873748,0.0491339905229784,0.11295554049139206,HYD_0291,17.52255933980322,78.47477188755538,0.6524641633600583,0.18381394095269796,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000123,0.040977479436062635,0.4942976395399388,0.07722011602766071,HYD_0292,17.522679731991794,78.48418504457635,0.3875047649963363,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000124,0.17524411240788076,0.2769417287745827,0.18915770048792704,HYD_0293,17.52280048191344,78.49359706959116,0.35713727189862565,0.001519186430984255,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000125,0.07692015539004078,0.6697023304410241,0.041936544474311194,HYD_0294,17.522917927849573,78.50300803058651,0.20885312155923227,0.002587848135390254,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000126,0.029810625970657267,0.6128382131120436,0.09957994642492853,HYD_0295,17.52303645018012,78.5124200768402,0.25777121449236906,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000127,0.0012128395708826177,0.4371102850135763,0.021690768347641956,HYD_0296,17.52315459953779,78.52183324075695,0.5399861070678991,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000128,0.009712645689685339,0.30639347888090634,0.027124289843071032,HYD_0297,17.523270897622226,78.53124526987068,0.6567695855863359,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000129,0.05086017471461499,0.311680466977509,0.1926974471658005,HYD_0298,17.523387608861917,78.54065770410686,0.44476191114207664,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000012a,0.006453370490456153,0.048912007883979244,0.04450406554897562,HYD_0299,17.523505758506012,78.55007009660959,0.9001305560765878,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000012b,0.01336990543110539,0.36231237881150635,0.1159631996367602,HYD_0300,17.523621719536962,78.5594840317602,0.5083545161206283,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000012c,0.02049727481909025,0.04475078957316908,0.14834561723635972,HYD_0301,17.523736530700482,78.5688967969378,0.7864063183713795,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000012d,0.010162640961703068,0.3733905243961439,0.1682477948565259,HYD_0302,17.523851330402284,78.57830958244998,0.4481990397856263,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000012e,0.06441338475223725,0.22471964918773946,0.14841083341742228,HYD_0303,17.52396652258972,78.58772199757672,0.5264559494469314,0.03600018319566977,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000012f,0.1139259821654534,0.021166242389055127,0.28857055662245257,HYD_0304,17.524080993121657,78.5971344556078,0.5593683474014858,0.016968871421553306,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000130,0.009490621591052462,0.06333631450505661,0.4871763093242935,HYD_0305,17.52419467100172,78.60654684314446,0.43999675457959686,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000131,0.0014235831718698493,0.0012337720822872026,0.560616729726129,HYD_0306,17.52430841806437,78.61596076048055,0.4367259150197149,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000132,0.01893160215759298,0.03159757979785493,0.6459592769763305,HYD_0307,17.524422126979605,78.6253731684568,0.30351154106821876,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000133,0.029048474555828003,0.05337286327252211,0.553212787865837,HYD_0308,17.524534705643593,78.63478672310032,0.36436587430581285,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000134,0.003929697283758693,0.07887947786697407,0.5361635641565152,HYD_0309,17.524646173433155,78.64419988160182,0.3810272606927526,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000135,0.05758969853634817,0.13965230027711859,0.5748601652134181,HYD_0310,17.510394894853842,78.23963455048592,0.22789783597311586,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000136,0.028056965304109047,0.09993694771054638,0.5492349742446481,HYD_0311,17.510524199943326,78.24904328355849,0.32277111274069636,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000137,3.798821843821493E-4,0.0,0.7164548202766211,HYD_0312,17.510654989600393,78.25845270792203,0.28316529753899644,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000138,0.0336569229680346,0.06440228424977733,0.6372021292843628,HYD_0313,17.510786202843352,78.26786330381614,0.25088453214228457,0.01385413135553757,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000139,0.0024371604399402325,0.15968614855654847,0.43125114521215635,HYD_0314,17.51091663108444,78.27727161552629,0.40448036789800856,0.0021451778933459253,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000013a,0.007600199425181872,0.8186009035196921,0.02367299036124035,HYD_0315,17.511044812381172,78.28668214779742,0.1501259066938874,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000013b,0.02951355128941578,0.5473693504008726,0.20986934108778343,HYD_0316,17.5111719090501,78.29609383551914,0.21324775722192785,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000013c,0.007546216947592104,0.908730699643283,0.010229961855515743,HYD_0317,17.511300097931223,78.30550214671587,0.07349312155360739,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
